,corp_code,corp_name,stock_code,modify_date
1331,00154055,태원물산,001420,20210219
1332,00414601,유니퀘스트,077500,20210219
1333,00838005,서진시스템,178320,20210222
1334,00852087,시디즈,134790,20201209
1335,00145686,이화산업,000760,20201209
1336,01119651,엘리비젼,276240,20201209
1337,00167192,넥센,005720,20201210
1338,00876166,한국바이오젠,318000,20210222
1339,01428249,케이프이에스제4호,347140,20210222
1340,00219097,BGF,027410,20210216
1341,00385363,빅텍,065450,20210216
1342,00104722,국제약품,002720,20210216
1343,00161116,한라,014790,20210216
1344,01116344,이비테크,208850,20210216
1345,00231044,우리기술,032820,20210219
1346,00416654,유엔젤,072130,20210219
1347,00540641,동양고속,084670,20201210
1348,00157636,케이피에프,024880,20201210
1349,00161383,한미반도체,042700,20210219
1350,00362238,휴비스,079980,20210219
1351,01247918,한화에이스기업인수목적4호,279410,20200703
1352,00136086,무림페이퍼,009200,20210222
1353,00113207,대한전선,001440,20210216
1354,01118281,피플바이오,304840,20210219
1355,01419986,신영스팩6호,344050,20210219
1356,00833064,엠플러스,259630,20201106
1357,00118284,동일금속,109860,20210219
1358,01246034,네오펙트,290660,20210222
1359,01061558,덕산네오룩스,213420,20210222
1360,01257526,한국제6호기업인수목적,281410,20200727
1361,00875237,씨앤투스성진,352700,20210222
1362,01078178,RFHIC,218410,20210219
1363,01080252,넥스틴,348210,20210219
1364,00989619,알테오젠,196170,20210219
1365,01021666,덕산테코피아,317330,20210222
1366,00813389,베셀,177350,20210222
1367,00877819,데이타솔루션,263800,20210222
1368,00427483,대웅제약,069620,20210216
1369,00966168,디알젬,263690,20210216
1370,01028164,광주은행,192530,20210216
1371,01231786,슈프리마아이디,317770,20210217
1372,01037214,케이피에스,256940,20210219
1373,00118275,디아이,003160,20210222
1374,00157399,한솔테크닉스,004710,20210222
1375,00612489,아이쓰리시스템,214430,20210222
1376,00579999,고영,098460,20210222
1377,00372253,연우,115960,20210222
1378,01060814,삼양패키징,272550,20210222
1379,00106119,금양,001570,20210222
1380,00109718,사조대림,003960,20210222
1381,01309795,알로이스,297570,20210219
1382,00123772,부국증권,001270,20210208
1383,00459871,농심홀딩스,072710,20210209
1384,00143314,에이엔피,015260,20201229
1385,00303217,우진플라임,049800,20201224
1386,00102140,경인전자,009140,20201224
1387,00149345,조흥,002600,20210222
1388,00131692,서흥,008490,20210216
1389,00166528,서암기계공업,100660,20210216
1390,00267942,큐캐피탈,016600,20201230
1391,00415628,세진중공업,075580,20201231
1392,00983271,엔에이치엔,181710,20210219
1393,01416457,하나금융15호스팩,341160,20210219
1394,00816544,토니모리,214420,20201117
1395,01115044,안지오랩,251280,20210105
1396,00155382,바이오빌,065940,20210115
1397,01186404,디앤씨미디어,263720,20210222
1398,00152437,케이프,064820,20210202
1399,00494218,엘엠에스,073110,20210202
1400,00761059,펌텍코리아,251970,20210222
1401,00173944,우진,105840,20210127
1402,00578130,아퓨어스,149300,20210127
1403,00755739,파인테크닉스,106240,20210127
1404,00159698,지역난방공사,071320,20210127
1405,00117267,동양생명,082640,20210127
1406,00156600,한주금속,198940,20210219
1407,00860730,에이리츠,140910,20210219
1408,01160512,헝셩그룹,900270,20200707
1409,00876643,엔피디,198080,20210222
1410,01158632,진코스텍,250030,20210222
1411,00606293,나이스디앤비,130580,20210222
1412,00142883,우신시스템,017370,20210202
1413,00915508,알엔투테크놀로지,148250,20210216
1414,01124680,보라티알,250000,20210219
1415,00160010,한국큐빅,021650,20210118
1416,00547583,하나금융지주,086790,20210128
1417,00363927,NE능률,053290,20210219
1418,01335578,애니플러스,310200,20210219
1419,01170865,네오셈,253590,20210222
1420,00276834,KMH하이텍,052900,20210222
1421,01337017,이앤에치,341310,20210210
1422,01259311,푸드나무,290720,20210216
1423,00133991,세아특수강,019440,20210216
1424,00442154,제이엔케이히터,126880,20210219
1425,00409672,티비에이치글로벌,084870,20210219
1426,00616290,이엠넷,123570,20210215
1427,00757816,모다,149940,20200710
1428,00409140,이원컴포텍,088290,20210216
1429,00367844,자이에스앤디,317400,20210219
1430,00977650,엔케이맥스,182400,20210222
1431,00144021,원풍물산,008290,20201127
1432,01236532,와이즈버즈,273060,20210222
1433,00599887,신텍,099660,20200720
1434,00111810,대웅,003090,20210216
1435,00601641,리드,197210,20201126
1436,00385415,일신바이오,068330,20201126
1437,00101664,경보제약,214390,20210219
1438,01011562,우성아이비,194610,20210219
1439,00541349,셀트리온제약,068760,20210219
1440,00486875,우양,103840,20210222
1441,00132868,성안,011300,20201127
1442,00560122,텔레필드,091440,20201127
1443,00148443,제일파마홀딩스,002620,20201127
1444,00369213,리노스,039980,20201127
1445,01042359,지엘팜텍,204840,20201127
1446,00129615,상보,027580,20201202
1447,00378628,KH바텍,060720,20201202
1448,00526696,웨이브일렉트로,095270,20201202
1449,00256380,유아이엘,049520,20201202
1450,00528515,한라IMS,092460,20201202
1451,00161693,한샘,009240,20210222
1452,01110678,유틸렉스,263050,20210218
1453,00666064,셀바스AI,108860,20201127
1454,00306454,한국정보인증,053300,20201223
1455,00330044,캠시스,050110,20210222
1456,00293886,위닉스,044340,20210222
1457,00259934,예림당,036000,20201119
1458,00530413,코디엠,224060,20201204
1459,01085442,휴벡셀,212310,20201204
1460,00102751,고려산업,002140,20201204
1461,00974927,NEW,160550,20201204
1462,01222867,제테마,216080,20201204
1463,00125743,현대비앤지스틸,004560,20201204
1464,00506294,가비아,079940,20210222
1465,00149947,JW중외제약,001060,20210209
1466,00598198,컴퍼니케이,307930,20210224
1467,01182578,대유에이피,290120,20210224
1468,00318316,대아티아이,045390,20210224
1469,00363486,로체시스템즈,071280,20210225
1470,00122472,백광산업,001340,20210226
1471,00371740,디스플레이텍,066670,20210225
1472,00532129,영림원소프트랩,060850,20210225
1473,01179617,한국비엔씨,256840,20210225
1474,00867973,서남,294630,20210224
1475,00438036,팅크웨어,084730,20210224
1476,00261735,위노바,039790,20210224
1477,00177199,디씨엠,024090,20210224
1478,00154392,에스트라,016570,20210225
1479,00146269,일신방직,003200,20210226
1480,00541862,판도라티비,202960,20210226
1481,00113614,대현,016090,20210224
1482,00917861,슈피겐코리아,192440,20210224
1483,00608316,대한과학,131220,20210224
1484,01405585,IBKS제12호스팩,335870,20210224
1485,00991225,더콘텐츠온,302920,20210225
1486,00929778,세기리텍,199870,20210224
1487,00864338,웹스,196700,20210225
1488,00670340,씨에스윈드,112610,20210224
1489,00675594,디티앤씨,187220,20210224
1490,01336373,메드팩토,235980,20210224
1491,00138206,쌍용건설,012650,20210224
1492,01390876,상상인이안제2호스팩,329560,20210224
1493,01163050,다이오진,271850,20210225
1494,00599489,청광건설,140290,20210224
1495,00121686,엠케이전자,033160,20210224
1496,00122481,태경비케이,014580,20210224
1497,00364740,머큐리,100590,20210225
1498,00156956,한국기업평가,034950,20210224
1499,00133706,세하,027970,20210224
1500,00146649,일진홀딩스,015860,20210302
1501,00110060,대백저축은행,026970,20210224
1502,00353762,키이스트,054780,20210224
1503,00870481,에코캡,128540,20210224
1504,00242712,엘컴텍,037950,20210224
1505,00398808,디지털대성,068930,20210224
1506,00203290,한국콜마홀딩스,024720,20210224
1507,00317681,메타바이오메드,059210,20210224
1508,00562245,태웅로직스,124560,20210225
1509,00132725,성보화학,003080,20210225
1510,00124577,엠소닉,008120,20210226
1511,00670085,엘아이에스,138690,20210224
1512,00676122,지디,155960,20210224
1513,00138598,아비코전자,036010,20210224
1514,00248053,지에스엔텍,037640,20210226
1515,01110182,이노테라피,246960,20210226
1516,00124780,사조씨푸드,014710,20210302
1517,00904672,넷마블,251270,20210226
1518,00386937,국민은행,060000,20210226
1519,00165103,푸드웰,005670,20210226
1520,00359076,브리지텍,064480,20210302
1521,01221947,비엔에프코퍼레이션,271780,20210224
1522,00221728,하츠,066130,20210224
1523,00159795,한국카본,017960,20210302
1524,00216027,바이넥스,053030,20210302
1525,00115287,동방,004140,20210224
1526,00122898,벽산,007210,20210224
1527,00108746,큐로,015590,20210225
1528,00173698,신일전자,002700,20210224
1529,00899556,제룡산업,147830,20210224
1530,00486370,성창오토텍,080470,20210223
1531,01276327,위지윅스튜디오,299900,20210223
1532,01343735,데이드림엔터,348840,20210224
1533,00614089,에이원알폼,234070,20210224
1534,01139497,에스제이켐,217910,20210224
1535,00486097,나스미디어,089600,20210226
1536,00219848,서희건설,035890,20210226
1537,01023318,센코,347000,20210226
1538,01181515,엘앤씨바이오,290650,20210226
1539,00143794,원림,005820,20210302
1540,00121288,모나미,005360,20210226
1541,00913689,세경하이테크,148150,20210302
1542,00117276,네이처셀,007390,20210302
1543,01020524,자이글,234920,20210224
1544,00146232,일성건설,013360,20210223
1545,01262023,루트락,253610,20210225
1546,01371312,케이비제18호스팩,323940,20210224
1547,00151447,천지산업,001490,20210226
1548,00260408,팜스코,036580,20210224
1549,00303192,디에이피,066900,20210224
1550,00140955,한솔케미칼,014680,20210226
1551,01082348,오스테오닉,226400,20210226
1552,01029394,에코마케팅,230360,20210226
1553,00231442,디지틀조선,033130,20210224
1554,00442631,태양기계,116100,20210224
1555,00531865,유니테크노,241690,20210225
1556,01169267,세화피앤씨,252500,20210223
1557,00146214,일성신약,003120,20210226
1558,00155258,포스코강판,058430,20210226
1559,00971726,옵티팜,153710,20210224
1560,00234412,신세계인터내셔날,031430,20210224
1561,00411385,유비쿼스홀딩스,078070,20210224
1562,00122056,미창석유공업,003650,20210224
1563,01390399,미래에셋대우스팩3호,328380,20210224
1564,00122694,범양건영,002410,20210224
1565,00113243,대한제분,001130,20210224
1566,00203209,에쎈테크,043340,20210224
1567,01021949,덱스터,206560,20210223
1568,00225706,JW생명과학,234080,20210224
1569,00975290,에이스토리,241840,20210225
1570,00568461,보광산업,225530,20210223
1571,00361725,에스케이커뮤니케이션즈,066270,20210223
1572,00112004,알바이오,003190,20210224
1573,00530185,이엔에프테크놀로지,102710,20210226
1574,00664181,인텔리안테크,189300,20210226
1575,01135941,원익IPS,240810,20210302
1576,00109754,대림비앤코,005750,20210224
1577,00131197,서원,021050,20210224
1578,00491336,잘만테크,090120,20210224
1579,00447760,미래컴퍼니,049950,20210224
1580,00545114,랩지노믹스,084650,20210224
1581,00481223,넥스피안,079560,20210223
1582,00671376,티웨이항공,091810,20210223
1583,00163691,유수홀딩스,000700,20210225
1584,00357430,쎌바이오텍,049960,20210226
1585,00132488,신세계톰보이,012580,20210224
1586,00226316,호전실업,111110,20210224
1587,00632304,JW홀딩스,096760,20210224
1588,00327396,옵트론텍,082210,20210225
1589,00927558,유바이오로직스,206650,20210224
1590,00162072,한신기계공업,011700,20210226
1591,00134477,SNT중공업,003570,20210312
1592,00398792,SNT모티브,064960,20210312
1593,00648721,SNT에너지,100840,20210312
1594,00163512,한진,002320,20210329
1595,01046391,싸이토젠,217330,20210224
1596,00989327,엘피케이로보틱스,183350,20210225
1597,00414540,대주이엔티,114920,20210225
1598,00170877,진로발효,018120,20210302
1599,00445869,유니포인트,121060,20210302
1600,00665630,테라텍,151750,20210323
1601,01363924,한국미라클피플사,331660,20210323
1602,00389998,이엔코퍼레이션,066980,20210324
1603,00447007,알리코제약,260660,20210324
1604,00162063,한신공영,004960,20210324
1605,00921916,석경에이티,357550,20210329
1606,00787376,대성에너지,117580,20210330
1607,00367455,현우산업,092300,20210330
1608,01258710,이노메트리,302430,20210224
1609,00365457,제이티,089790,20210225
1610,00607797,엄지하우스,224810,20210225
1611,01188730,시그넷이브이,260870,20210225
1612,00965813,미투온,201490,20210225
1613,01168684,스튜디오드래곤,253450,20210225
1614,00161408,케이비캐피탈,021960,20210315
1615,00478900,빅솔론,093190,20210324
1616,01258507,롯데제과,280360,20210324
1617,01032583,고려시멘트,198440,20210324
1618,01124653,슈프리마,236200,20210324
1619,01014718,제노코,361390,20210324
1620,00369107,우리바이오,082850,20210331
1621,00664288,스페이스솔루션,245030,20210224
1622,00428321,해태제과식품,101530,20210224
1623,01203507,에스엠비나,299670,20210225
1624,00563518,비나텍,126340,20210225
1625,00226547,오상자이엘,053980,20210225
1626,00364254,알티캐스트,085810,20210223
1627,00137368,신풍제지,002870,20210223
1628,01514528,신한제7호스팩,366330,20210318
1629,00351807,대원미디어,048910,20210318
1630,00303794,쇼박스,086980,20210329
1631,00767628,나이벡,138610,20210225
1632,00273420,이스트소프트,047560,20210225
1633,00361594,DMS,068790,20210302
1634,00442048,아바텍,149950,20210302
1635,00137252,사조동아원,008040,20210302
1636,01236897,제일약품,271980,20210302
1637,01205842,현대건설기계,267270,20210303
1638,00218052,국제엘렉트릭코리아,053740,20210304
1639,00857727,하림,136480,20210310
1640,01336762,라이프시맨틱스,347700,20210324
1641,00123541,보해양조,000890,20210325
1642,00455981,에스엔유,080000,20210331
1643,00595191,후성,093370,20210331
1644,00684802,에이플러스에셋,244920,20210331
1645,00535746,게임빌,063080,20210331
1646,00604815,에스디시스템,121890,20210331
1647,01109122,스템랩,258540,20210331
1648,00815095,우리이앤엘,153490,20210331
1649,00407771,듀오백,073190,20210224
1650,01336443,한국제8호스팩,310870,20210225
1651,00113128,대한약품,023910,20210225
1652,00116806,동아,012760,20210225
1653,01388631,오션스톤,329020,20210302
1654,01316245,효성중공업,298040,20210304
1655,00138260,SIMPAC,009160,20210304
1656,00101433,경농,002100,20210331
1657,00107224,남선알미늄,008350,20210331
1658,00176835,농우바이오,054050,20210331
1659,00112378,KR모터스,000040,20210331
1660,00115977,아이에스동서,010780,20210331
1661,00125150,SGC에너지,005090,20210331
1662,00127200,삼영전자공업,005680,20210331
1663,00249441,씨씨에스,066790,20210331
1664,00136457,SH에너지화학,002360,20210331
1665,00265324,CJ ENM,035760,20210331
1666,00144164,SK가스,018670,20210331
1667,00140946,한솔로지스틱스,009180,20210225
1668,00874803,AP위성,211270,20210225
1669,00162081,한국투자파트너스,019560,20210225
1670,01407909,대신밸런스제8호스팩,336570,20210302
1671,00415868,펩트론,087010,20210302
1672,00127042,삼양통상,002170,20210304
1673,01326279,아이엘사이언스,307180,20210304
1674,01513404,하나머스트7호스팩,372290,20210305
1675,00498001,모베이스,101330,20210317
1676,01077577,우리산업,215360,20210326
1677,00369170,인터플렉스,051370,20210330
1678,00493510,뉴프렉스,085670,20210330
1679,00530556,예스티,122640,20210330
1680,00537337,앤씨앤,092600,20210330
1681,00624509,디바이스이엔지,187870,20210330
1682,00875307,야스,255440,20210330
1683,01038693,드림시큐리티,203650,20210330
1684,01068658,디딤,217620,20210330
1685,01102095,쿠첸,225650,20210225
1686,01196313,유에스티,263770,20210225
1687,00454399,이상네트웍스,080010,20210225
1688,00961774,유티아이,179900,20210225
1689,00117577,오리온홀딩스,001800,20210226
1690,00303703,CS,065770,20210302
1691,00239514,삼진엘앤디,054090,20210302
1692,00172291,더존비즈온,012510,20210302
1693,00408266,유니온커뮤니티,203450,20210302
1694,00358271,에스에프에이,056190,20210302
1695,00122339,이매진아시아,036260,20210326
1696,01257872,에스퓨얼셀,288620,20210330
1697,01489648,솔브레인,357780,20210330
1698,00117072,동양건설산업,005900,20210330
1699,00148948,조비,001550,20210331
1700,00159616,두산중공업,034020,20210331
1701,00365624,광진윈텍,090150,20210331
1702,01359815,윈텍,320000,20210224
1703,00540447,유니테스트,086390,20210225
1704,00983916,제노포커스,187420,20210302
1705,00150633,지누스,013890,20210317
1706,00352499,링네트,042500,20210309
1707,00660459,나노씨엠에스,247660,20210309
1708,00400060,이씨에스,067010,20210309
1709,00990396,뿌리깊은나무들,266170,20210326
1710,00374020,이엘피,063760,20210225
1711,00268002,세종텔레콤,036630,20210225
1712,00218575,황금에스티,032560,20210225
1713,00563147,에스에이티이엔지,158300,20210225
1714,00163318,모헨즈,006920,20210225
1715,00154426,아이에이치큐,003560,20210302
1716,01510489,프레스티지바이오파마,950210,20210302
1717,00531014,유진테크,084370,20210302
1718,00495086,픽셀플러스,087600,20210305
1719,01157235,아스타,246720,20210317
1720,00126186,삼성에스디에스,018260,20210318
1721,00135795,신도리코,029530,20210318
1722,00159573,한국주철관공업,000970,20210318
1723,00379016,이엘케이,094190,20210316
1724,00111193,대양전기공업,108380,20210326
1725,00131018,서울제약,018680,20210329
1726,00102618,계양전기,012200,20210329
1727,00107066,남광토건,001260,20210329
1728,00111458,대영포장,014160,20210329
1729,00391197,메디프론,065650,20210331
1730,00372882,KTcs,058850,20210331
1731,00447575,제이앤티씨,204270,20210331
1732,00526599,덴티움,145720,20210331
1733,00243757,인포뱅크,039290,20210225
1734,00117966,동원개발,013120,20210225
1735,01018617,메디쎄이,200580,20210223
1736,00890388,지성이씨에스,138290,20210302
1737,00876865,네오오토,212560,20210302
1738,00165680,호텔신라,008770,20210302
1739,00762377,씨앗,103660,20210318
1740,00150439,진양산업,003780,20210319
1741,00171265,파라다이스,034230,20210329
1742,00111847,대원강업,000430,20210329
1743,00198192,한국팩키지,037230,20210329
1744,00124197,세아제강지주,003030,20210329
1745,00263371,한국경제TV,039340,20210329
1746,00128412,삼진제약,005500,20210329
1747,00129387,삼화페인트공업,000390,20210329
1748,00405278,KG모빌리언스,046440,20210329
1749,00135777,신대양제지,016590,20210329
1750,00410997,누리플랜,069140,20210329
1751,00135962,신라교역,004970,20210329
1752,00141529,오뚜기,007310,20210329
1753,00490179,플랜티넷,075130,20210329
1754,00146083,일동홀딩스,000230,20210329
1755,00384887,에이테크솔루션,071670,20210330
1756,00138516,아남전자,008700,20210225
1757,00373571,룽투코리아,060240,20210225
1758,00561866,락앤락,115390,20210225
1759,00137289,이라이콤,041520,20210226
1760,01259418,대보마그네틱,290670,20210302
1761,00413523,한미글로벌,053690,20210302
1762,00178754,동아지질,028100,20210302
1763,01142400,이루다,164060,20210302
1764,00965062,코셋,189350,20210302
1765,00989664,코아스템,166480,20210302
1766,00150828,진흥기업,002780,20210329
1767,00659684,장원테크,174880,20210329
1768,00155531,풍산홀딩스,005810,20210329
1769,00819374,나무가,190510,20210329
1770,00161709,퍼시스,016800,20210329
1771,00872452,에이치엔티,176440,20210329
1772,00162586,한올바이오파마,009420,20210329
1773,00219574,코스맥스비티아이,044820,20210329
1774,00113410,CJ대한통운,000120,20210330
1775,00103644,비츠로테크,042370,20210330
1776,00121039,명문제약,017180,20210330
1777,00131504,서한,011370,20210330
1778,00139153,에코플라스틱,038110,20210330
1779,00152862,코오롱,002020,20210330
1780,00140566,한탑,002680,20210330
1781,00168331,국동,005320,20210330
1782,00155735,피제이전자,006140,20210330
1783,00453284,교촌에프앤비,339770,20210330
1784,00172680,동국산업,005160,20210330
1785,00557933,진도,088790,20210330
1786,00706715,미원홀딩스,107590,20210330
1787,00876209,미래엔에듀파트너,208890,20210225
1788,01168383,일동제약,249420,20210225
1789,00407975,엔터미디어,068420,20210225
1790,00105244,알보젠코리아,002250,20210302
1791,00163761,한창제지,009460,20210302
1792,00210740,대화제약,067080,20210309
1793,00155498,풍림산업,001310,20210319
1794,00173078,명신산업,009900,20210319
1795,00148531,제일제강,023440,20210322
1796,00114552,도화엔지니어링,002150,20210322
1797,00115676,KG동부제철,016380,20210322
1798,00541163,이엠텍,091120,20210322
1799,00126478,삼성중공업,010140,20210322
1800,01246742,테크트랜스,258050,20210225
1801,01235296,셀리드,299660,20210225
1802,01182408,소프트캠프,258790,20210225
1803,00450339,에스에프씨,112240,20210226
1804,00660291,옵티시스,109080,20210226
1805,00441304,가온미디어,078890,20210223
1806,00548519,에스엔피제네틱스,086460,20210302
1807,00766106,트루윈,105550,20210302
1808,00978075,렌딩머신,179720,20210310
1809,00155355,풀무원,017810,20210310
1810,00128032,삼일제약,000520,20210322
1811,00145109,유한양행,000100,20210322
1812,00231363,LG유플러스,032640,20210322
1813,00260383,대한유화,006650,20210322
1814,01042775,만도,204320,20210322
1815,00990563,피엔아이컴퍼니,242350,20210322
1816,00143262,우진아이엔에스,010400,20210224
1817,00156691,한국공항,005430,20210224
1818,00350738,제네시스디벨롭먼트홀딩스,053320,20210225
1819,01223219,에이에프더블류,312610,20210226
1820,00191588,삼원강재,023000,20210302
1821,00109693,DL,000210,20210322
1822,00593032,LF,093050,20210329
1823,00635134,CJ제일제당,097950,20210329
1824,01101041,패션플랫폼,225590,20210224
1825,01101722,한송네오텍,226440,20210225
1826,01014657,비즈니스온,138580,20210225
1827,00133238,성지건설,005980,20210225
1828,00126779,삼아알미늄,006110,20210226
1829,00167004,흥구석유,024060,20210302
1830,00911955,잇츠한불,226320,20210329
1831,01036446,서연이화,200880,20210329
1832,00172936,동일산업,004890,20210224
1833,01513440,한국9호스팩,368770,20210225
1834,00101488,경동나비엔,009450,20210223
1835,00519252,THE E&M,089230,20210302
1836,00109806,삼일씨엔에스,004440,20210302
1837,00142591,셰프라인,012250,20210302
1838,01504910,유안타제8호스팩,367480,20210406
1839,00256955,테이팩스,055490,20210409
1840,00874937,탑선,180060,20210409
1841,01117246,EMB,278990,20210412
1842,00269852,폴라리스오피스,041020,20210412
1843,01011395,레몬,294140,20210412
1844,00599106,네오리진,094860,20210423
1845,00525864,피앤씨테크,237750,20210428
1846,00609324,뷰웍스,100120,20210428
1847,01311055,쿠콘,294570,20210428
1848,01118643,로보쓰리,238500,20210428
1849,00365989,용평리조트,070960,20210420
1850,00878696,에스케이바이오팜,326030,20210408
1851,00120906,에스아이리소스,065420,20210412
1852,00136721,신영증권,001720,20210331
1853,00124106,부산은행,005280,20210423
1854,00340917,동원F&B,049770,20210303
1855,00152729,광전자,017900,20210408
1856,00125965,KH 일렉트론,111870,20210427
1857,00611286,블루탑,191600,20210427
1858,01188378,시스웍,269620,20210331
1859,01366365,이베스트이안스팩1호,323210,20210331
1860,01436336,이베스트스팩5호,349720,20210331
1861,00763701,세틀뱅크,234340,20210305
1862,00549891,케어젠,214370,20210409
1863,00135111,수산중공업,017550,20210409
1864,00113562,롯데손해보험,000400,20210401
1865,00125822,삼보산업,009620,20210401
1866,00127699,에코마이스터,064510,20210401
1867,00113997,일진머티리얼즈,020150,20210401
1868,00137234,모베이스전자,012860,20210401
1869,00158565,한국알콜,017890,20210401
1870,00138792,아시아나항공,020560,20210401
1871,00148461,제일연마,001560,20210401
1872,00245472,티씨케이,064760,20210401
1873,00160205,한국내화,010040,20210401
1874,00219486,신세계I&C,035510,20210412
1875,00416414,넥스턴바이오,089140,20210421
1876,00100939,강남제비스코,000860,20210421
1877,01211232,코윈테크,282880,20210421
1878,00453442,해성티피씨,059270,20210421
1879,00113492,깨끗한나라,004540,20210427
1880,00131832,SK디스커버리,006120,20210414
1881,00104768,가온전선,000500,20210419
1882,01293953,싸이버원,356890,20210311
1883,01258428,프레스티지바이오로직스,334970,20210311
1884,00634728,이크레더블,092130,20210409
1885,00126089,대유플러스,000300,20210412
1886,00962922,팬젠,222110,20210302
1887,00458234,아시아나IDT,267850,20210401
1888,00589127,KEC,092220,20210401
1889,00651901,에어부산,298690,20210401
1890,00535481,에스와이,109610,20210401
1891,00321204,관악산업,076340,20210401
1892,00641171,모바일리더,100030,20210401
1893,00669450,바이오프로테크,199290,20210401
1894,00641393,엔시트론,101400,20210401
1895,00866594,미애부,225850,20210401
1896,01116274,엠앤씨생명과학,225860,20210401
1897,00645089,NHN벅스,104200,20210413
1898,00111865,미래SCI,028040,20210413
1899,00155319,포스코,005490,20210315
1900,00628189,웅진씽크빅,095720,20210414
1901,00128111,포스코엠텍,009520,20210316
1902,00119195,동화약품,000020,20210316
1903,01511558,네오이뮨텍,950220,20210316
1904,01353024,TS트릴리온,317240,20210316
1905,00140052,에이스침대,003800,20210317
1906,01208849,나인테크,267320,20210401
1907,00108940,대성홀딩스,016710,20210401
1908,01514698,IBKS제15호스팩,373200,20210426
1909,00113526,대한항공,003490,20210422
1910,01053540,퓨쳐켐,220100,20210315
1911,01358463,현대무벡스,319400,20210319
1912,01076550,주노콜렉션,221670,20210226
1913,00103042,케이씨티시,009070,20210226
1914,01137295,프리시젼바이오,335810,20210317
1915,00585219,세원이앤씨,091090,20210421
1916,00220561,광주신세계,037710,20210415
1917,01217829,엔에프씨,265740,20210319
1918,00110051,SK머티리얼즈,036490,20210420
1919,01116502,와이더플래닛,321820,20210401
1920,00159290,한국아트라스비엑스,023890,20210419
1921,00415646,드림텍,192650,20210225
1922,00118451,동일제강,002690,20210331
1923,00145260,율촌화학,008730,20210331
1924,00173449,블루베리 NFT,044480,20210416
1925,00116356,동성화학,005190,20210416
1926,00239639,삼표시멘트,038500,20210416
1927,00785475,원익피앤이,131390,20210416
1928,00112679,대창단조,015230,20210223
1929,00173731,씨앤에스자산관리,032040,20210226
1930,00128175,원익큐브,014190,20210409
1931,00249502,골드앤에스,035290,20210409
1932,01097906,KH E&T,226360,20210409
1933,00764807,골프존데카,183410,20210407
1934,00102432,계룡건설산업,013580,20210225
1935,01290381,피엔케이피부임상연구센타,347740,20210331
1936,00124799,사조산업,007160,20210402
1937,00164618,현대사료,016790,20210402
1938,00268118,코맥스,036690,20210402
1939,00403793,바이브컴퍼니,301300,20210402
1940,01063954,수젠텍,253840,20210402
1941,00164812,현대코퍼레이션,011760,20210407
1942,00126362,삼성SDI,006400,20210309
1943,01065679,이노인스트루먼트,215790,20210223
1944,00355548,한국테크놀로지,053590,20210405
1945,00555740,툴코리아,110660,20210405
1946,00300405,오리엔트정공,065500,20210407
1947,00144395,동서,026960,20210405
1948,00117744,메리츠화재,000060,20210401
1949,00860332,메리츠금융지주,138040,20210401
1950,00162993,한일홀딩스,003300,20210402
1951,00329093,코데즈컴바인,047770,20210331
1952,00243988,에스케이브로드밴드,033630,20210331
1953,00228536,현대에버다임,041440,20210415
1954,00493431,자안바이오,221610,20210415
1955,00118266,DRB동일,004840,20210415
1956,00372873,KTis,058860,20210413
1957,00146296,일신석재,007110,20210413
1958,00117230,TYM,002900,20210414
1959,00155151,피에이치에이,043370,20210414
1960,00243979,수성이노베이션,084180,20210414
1961,00447982,에스피엠씨,074000,20210405
1962,00317089,한국애보트진단,066930,20210409
1963,01524093,DL이앤씨,375500,20210409
1964,01049167,미코바이오메드,214610,20210225
1965,00199252,에이치엘비,028300,20210402
1966,00610490,비디아이,148140,20210415
1967,00547510,툴젠,199800,20210401
1968,00128971,DL건설,001880,20210408
1969,00299464,초록뱀미디어,047820,20210408
1970,01405451,알체라,347860,20210408
1971,01514519,유진스팩6호,373340,20210408
1972,01201970,클리노믹스,352770,20210402
1973,00106641,기아,000270,20210405
1974,00118044,동원수산,030720,20210405
1975,00216762,한양이엔지,045100,20210405
1976,00349811,초록뱀컴퍼니,052300,20210419
1977,01343665,RF머트리얼즈,327260,20210414
1978,00181934,포스코플랜텍,051310,20210415
1979,00106313,금호건설,002990,20210413
1980,01093007,LS전선아시아,229640,20210413
1981,00308559,코디,080530,20210413
1982,01337114,구스앤홈,329050,20210413
1983,00657756,지오씨,135160,20210422
1984,00157681,롯데정밀화학,004000,20210406
1985,00646732,진양홀딩스,100250,20210223
1986,00129271,삼화전기,009470,20210223
1987,00138242,쌍용자동차,003620,20210311
1988,00920379,티엘비,356860,20210224
1989,00109286,대동,000490,20210423
1990,00136101,메이슨캐피탈,021880,20210423
1991,00193009,KH 필룩스,033180,20210423
1992,00102858,고려아연,010130,20210325
1993,00139719,와이지-원,019210,20210325
1994,00106623,현대위아,011210,20210325
1995,00113359,교보증권,030610,20210325
1996,00164672,한일현대시멘트,006390,20210325
1997,00164788,현대모비스,012330,20210325
1998,00480048,모다이노칩,080420,20210325
1999,01135057,녹십자웰빙,234690,20210325
2000,00225159,SNT홀딩스,036530,20210325
2001,00963000,썬테크,217320,20210225
2002,00164308,이마트에브리데이,010090,20210331
2003,00580065,월덱스,101160,20210408
2004,01505469,DB금융스팩9호,367360,20210407
2005,00138190,GS글로벌,001250,20210310
2006,01487446,엔에이치스팩17호,359090,20210423
2007,00105855,엘에스일렉트릭,010120,20210326
2008,00104573,국일제지,078130,20210326
